id_platz;typ;strasse;tarif;anzvelos;anschliess;gedeckt;zugang;infos;cargovelo;bikeride;velospot;geo_point_2d;geo_shape
1462;Veloverleih;Alschwillerstrasse 106;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55727330524454, 7.56677956626507;"{""coordinates"": [7.56677956626507, 47.55727330524454], ""type"": ""Point""}"
1466;Veloverleih;Haltingerstrasse 97;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.566569625142044, 7.597117219949681;"{""coordinates"": [7.597117219949681, 47.566569625142044], ""type"": ""Point""}"
1473;Veloverleih;Strassburgerallee 73;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.562348346761446, 7.569916457129725;"{""coordinates"": [7.569916457129725, 47.562348346761446], ""type"": ""Point""}"
1474;Veloverleih;Güterstrasse 213;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.54268431309389, 7.595095139273625;"{""coordinates"": [7.595095139273625, 47.54268431309389], ""type"": ""Point""}"
1476;Veloverleih;Birsstrasse 94;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55170099591109, 7.621063286529124;"{""coordinates"": [7.621063286529124, 47.55170099591109], ""type"": ""Point""}"
1051;Velos/Motorräder;Mostackerstrasse;Gebührenfrei;6;anschliessbar;nein;;;;nein;;47.554988903787276, 7.581461517747306;"{""coordinates"": [7.581461517747306, 47.554988903787276], ""type"": ""Point""}"
1053;Velos/Motorräder;Turnerstrasse;Gebührenfrei;10;anschliessbar;nein;;;;nein;;47.56096683528696, 7.600463420602951;"{""coordinates"": [7.600463420602951, 47.56096683528696], ""type"": ""Point""}"
1055;Velos/Motorräder;Allschwilerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55727330524454, 7.56677956626507;"{""coordinates"": [7.56677956626507, 47.55727330524454], ""type"": ""Point""}"
1060;Velos/Motorräder;Colmarerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56151564726506, 7.573253572629455;"{""coordinates"": [7.573253572629455, 47.56151564726506], ""type"": ""Point""}"
1061;Velos/Motorräder;Ensisheimerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56396590064987, 7.567121332596615;"{""coordinates"": [7.567121332596615, 47.56396590064987], ""type"": ""Point""}"
1069;Velos/Motorräder;Strassburgerallee;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.5601982335306, 7.567645946537972;"{""coordinates"": [7.567645946537972, 47.5601982335306], ""type"": ""Point""}"
1073;Velos/Motorräder;Im Margarethenletten;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.54677398132604, 7.582437089275472;"{""coordinates"": [7.582437089275472, 47.54677398132604], ""type"": ""Point""}"
1078;Velos/Motorräder;Metzerstrasse;Gebührenfrei;7;teilweise anschliessbar;nein;;;;nein;;47.56476274318442, 7.576398381298377;"{""coordinates"": [7.576398381298377, 47.56476274318442], ""type"": ""Point""}"
1087;Velos/Motorräder;Kandererstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56562901922316, 7.59038584736788;"{""coordinates"": [7.59038584736788, 47.56562901922316], ""type"": ""Point""}"
1088;Velos/Motorräder;Kandererstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56550038949099, 7.589673923516696;"{""coordinates"": [7.589673923516696, 47.56550038949099], ""type"": ""Point""}"
1097;Velos/Motorräder;Markircherstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.564949985431184, 7.562025962082498;"{""coordinates"": [7.562025962082498, 47.564949985431184], ""type"": ""Point""}"
1114;Velos/Motorräder;Grenzacherstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.55875077364298, 7.6018035468119285;"{""coordinates"": [7.601803546811928, 47.55875077364298], ""type"": ""Point""}"
1125;Velos/Motorräder;Palmenstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55660840083527, 7.5738301154917185;"{""coordinates"": [7.573830115491718, 47.55660840083527], ""type"": ""Point""}"
1127;Velos/Motorräder;Altkircherstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.553080174476605, 7.5707784081798835;"{""coordinates"": [7.570778408179883, 47.553080174476605], ""type"": ""Point""}"
1129;Velos/Motorräder;Metzerstrasse;Gebührenfrei;7;teilweise anschliessbar;nein;;;;nein;;47.56491183112571, 7.575650673276508;"{""coordinates"": [7.575650673276508, 47.56491183112571], ""type"": ""Point""}"
1131;Velos/Motorräder;Fürstensteinerstrasse;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.53777975543318, 7.59802869022926;"{""coordinates"": [7.59802869022926, 47.53777975543318], ""type"": ""Point""}"
1133;Velos/Motorräder;Hagentalerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.56281807101353, 7.569322966084854;"{""coordinates"": [7.569322966084854, 47.56281807101353], ""type"": ""Point""}"
1137;Velos/Motorräder;Haltingerstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.566569625142044, 7.597117219949681;"{""coordinates"": [7.597117219949681, 47.566569625142044], ""type"": ""Point""}"
1147;Velos/Motorräder;Holbeinstrasse;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.551402211370316, 7.583282243678166;"{""coordinates"": [7.583282243678166, 47.551402211370316], ""type"": ""Point""}"
1160;Velos/Motorräder;Florastrasse;Gebührenfrei;11;teilweise anschliessbar;nein;;;;nein;;47.56432434168643, 7.589203977966166;"{""coordinates"": [7.589203977966166, 47.56432434168643], ""type"": ""Point""}"
1167;Velos/Motorräder;Oetlingerstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.56782772308385, 7.594788156231997;"{""coordinates"": [7.594788156231997, 47.56782772308385], ""type"": ""Point""}"
1180;Velos/Motorräder;Erlenstrasse;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.56881342552865, 7.601739998105264;"{""coordinates"": [7.601739998105264, 47.56881342552865], ""type"": ""Point""}"
1181;Velos/Motorräder;Claragraben;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.565748697118025, 7.59205643321954;"{""coordinates"": [7.59205643321954, 47.565748697118025], ""type"": ""Point""}"
1182;Velos/Motorräder;Erlenstrasse;Gebührenfrei;7;anschliessbar;nein;;;;nein;;47.56957668918708, 7.604141281034482;"{""coordinates"": [7.604141281034482, 47.56957668918708], ""type"": ""Point""}"
1190;Velos/Motorräder;Kleinhüningerstrasse;Gebührenfrei;7;teilweise anschliessbar;nein;;;;nein;;47.576134616044946, 7.588901623187503;"{""coordinates"": [7.588901623187503, 47.576134616044946], ""type"": ""Point""}"
1203;Velos/Motorräder;Gellertstrasse;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.54619506642165, 7.618776041841173;"{""coordinates"": [7.618776041841173, 47.54619506642165], ""type"": ""Point""}"
1215;Velos/Motorräder;Drahtzugstrasse;Gebührenfrei;3;teilweise anschliessbar;nein;;;;nein;;47.56416785459598, 7.598546472285923;"{""coordinates"": [7.598546472285923, 47.56416785459598], ""type"": ""Point""}"
1241;Velos;Lörracherstrasse/Inzlingerstrasse;Gebührenfrei;48;anschliessbar;ja;;;ja;ja;;47.58905845850956, 7.6516521582415855;"{""coordinates"": [7.651652158241586, 47.58905845850956], ""type"": ""Point""}"
1244;Veloverleih;Näfelserstrasse 36;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55782952340599, 7.565204545632055;"{""coordinates"": [7.565204545632055, 47.55782952340599], ""type"": ""Point""}"
1259;Veloverleih;Bernoullistrasse 30;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55998836544526, 7.580466690329343;"{""coordinates"": [7.580466690329343, 47.55998836544526], ""type"": ""Point""}"
1261;Veloverleih;Petersgraben 27;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55913080627958, 7.584482584807153;"{""coordinates"": [7.584482584807153, 47.55913080627958], ""type"": ""Point""}"
1266;Veloverleih;Picassoplatz;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55327617053003, 7.595134396010044;"{""coordinates"": [7.595134396010044, 47.55327617053003], ""type"": ""Point""}"
1268;Veloverleih;Mattenstrasse 37;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56658700138465, 7.6014101507084995;"{""coordinates"": [7.601410150708499, 47.56658700138465], ""type"": ""Point""}"
1271;Veloverleih;Heuwaage;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.551088671015556, 7.5863447891209495;"{""coordinates"": [7.586344789120949, 47.551088671015556], ""type"": ""Point""}"
1281;Veloverleih;Alemannengasse 17;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.557947938989, 7.599761665401131;"{""coordinates"": [7.599761665401131, 47.557947938989], ""type"": ""Point""}"
1286;Veloverleih;Martinskirchplatz;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55880574952772, 7.588619263604649;"{""coordinates"": [7.588619263604649, 47.55880574952772], ""type"": ""Point""}"
1290;Veloverleih;Hebelstrasse 65;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56179926883459, 7.579233665922823;"{""coordinates"": [7.579233665922823, 47.56179926883459], ""type"": ""Point""}"
1303;Veloverleih;Rosentalstrasse 56;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.565836776440406, 7.60586612136567;"{""coordinates"": [7.60586612136567, 47.565836776440406], ""type"": ""Point""}"
1309;Veloverleih;Nadelberg 5;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.559034096053914, 7.585543270041562;"{""coordinates"": [7.585543270041562, 47.559034096053914], ""type"": ""Point""}"
1319;Veloverleih;Holeestrasse 69;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.54505069173576, 7.571129282663661;"{""coordinates"": [7.571129282663661, 47.54505069173576], ""type"": ""Point""}"
1329;Veloverleih;Heigenheimerstrasse 110;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56226388602175, 7.567374486576295;"{""coordinates"": [7.567374486576295, 47.56226388602175], ""type"": ""Point""}"
1332;Veloverleih;St. Galler-Ring 225;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.550280381205546, 7.568652982432907;"{""coordinates"": [7.568652982432907, 47.550280381205546], ""type"": ""Point""}"
1337;Veloverleih;Jungstrasse 1;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.5679024422826, 7.5804150126022005;"{""coordinates"": [7.580415012602201, 47.5679024422826], ""type"": ""Point""}"
1351;Veloverleih;Sevogelstrasse 91;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.54879931210943, 7.600907319653181;"{""coordinates"": [7.600907319653181, 47.54879931210943], ""type"": ""Point""}"
1356;Veloverleih;Holbeinstrasse 5;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55497310948414, 7.584311926500412;"{""coordinates"": [7.584311926500412, 47.55497310948414], ""type"": ""Point""}"
1360;Veloverleih;Steinentorberg 8;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55061939041678, 7.587275160608574;"{""coordinates"": [7.587275160608574, 47.55061939041678], ""type"": ""Point""}"
1361;Veloverleih;Kohlenberg 17;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55439000864644, 7.58770573880716;"{""coordinates"": [7.58770573880716, 47.55439000864644], ""type"": ""Point""}"
1378;Veloverleih;Mörsbergerstrasse 1;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56597269496661, 7.593984339737654;"{""coordinates"": [7.593984339737654, 47.56597269496661], ""type"": ""Point""}"
1379;Veloverleih;Luftgässlein 4;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55447110724628, 7.592690488090776;"{""coordinates"": [7.592690488090776, 47.55447110724628], ""type"": ""Point""}"
1380;Veloverleih;Leonhardskirchplatz;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55520912618028, 7.5881031667653565;"{""coordinates"": [7.588103166765356, 47.55520912618028], ""type"": ""Point""}"
1382;Veloverleih;Ochsengasse 19;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.561891294832144, 7.591460362361109;"{""coordinates"": [7.591460362361109, 47.561891294832144], ""type"": ""Point""}"
1402;Veloverleih;Elsässerstrasse 231;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.57524806871639, 7.57344329943601;"{""coordinates"": [7.57344329943601, 47.57524806871639], ""type"": ""Point""}"
1405;Veloverleih;Baumgartenweg 23;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.54170706632927, 7.594370544195592;"{""coordinates"": [7.594370544195592, 47.54170706632927], ""type"": ""Point""}"
1407;Veloverleih;Feldbergstrasse 5;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.565617593485236, 7.58783862779787;"{""coordinates"": [7.58783862779787, 47.565617593485236], ""type"": ""Point""}"
1414;Veloverleih;Wiesendamm 15;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.58116538040453, 7.592517094128128;"{""coordinates"": [7.592517094128128, 47.58116538040453], ""type"": ""Point""}"
1415;Veloverleih;Erlenmattstrasse 24;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.570170305246116, 7.601063275433389;"{""coordinates"": [7.601063275433389, 47.570170305246116], ""type"": ""Point""}"
1417;Veloverleih;Grenzacherstrasse 487;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56263376674708, 7.626889292858065;"{""coordinates"": [7.626889292858065, 47.56263376674708], ""type"": ""Point""}"
1429;Veloverleih;St. Alban-Ring 213;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.54832077560733, 7.6094949802304646;"{""coordinates"": [7.609494980230465, 47.54832077560733], ""type"": ""Point""}"
1431;Veloverleih;St. Alban-Vorstadt 101;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55311416356498, 7.603044289114313;"{""coordinates"": [7.603044289114313, 47.55311416356498], ""type"": ""Point""}"
1432;Veloverleih;Lachenstrasse 1;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.568282578117476, 7.569726436627347;"{""coordinates"": [7.569726436627347, 47.568282578117476], ""type"": ""Point""}"
1441;Veloverleih;Erlenstrasse 98;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56957668918708, 7.604141281034482;"{""coordinates"": [7.604141281034482, 47.56957668918708], ""type"": ""Point""}"
1446;Veloverleih;Riehenstrasse 321;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.57004935994258, 7.615803791863156;"{""coordinates"": [7.615803791863156, 47.57004935994258], ""type"": ""Point""}"
1451;Veloverleih;Klingentalgraben 1b;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56394940061503, 7.591142839843134;"{""coordinates"": [7.591142839843134, 47.56394940061503], ""type"": ""Point""}"
1467;Veloverleih;Claragraben 64;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56170234647078, 7.595066189535999;"{""coordinates"": [7.595066189535999, 47.56170234647078], ""type"": ""Point""}"
1469;Veloverleih;Spalenring 147;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.554772224258436, 7.576181941131897;"{""coordinates"": [7.576181941131897, 47.554772224258436], ""type"": ""Point""}"
1471;Veloverleih;Allschwilerstrasse 56;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55681224139466, 7.571554863184146;"{""coordinates"": [7.571554863184146, 47.55681224139466], ""type"": ""Point""}"
1477;Veloverleih;Blumenrain 32;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56123777612273, 7.586579817004342;"{""coordinates"": [7.586579817004342, 47.56123777612273], ""type"": ""Point""}"
1479;Veloverleih;St. Alban-Anlage 33;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.5524524725393, 7.599926128748101;"{""coordinates"": [7.599926128748101, 47.5524524725393], ""type"": ""Point""}"
6;Veloverleih;Clarastrasse;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;exklusiv;47.56231892025315, 7.596007750091307;"{""coordinates"": [7.596007750091307, 47.56231892025315], ""type"": ""Point""}"
9;Veloverleih;-;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;exklusiv;47.555969665025486, 7.584193105085427;"{""coordinates"": [7.584193105085427, 47.555969665025486], ""type"": ""Point""}"
12;Veloverleih;Margarethenstrasse;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;exklusiv;47.54683795652607, 7.58447639401272;"{""coordinates"": [7.58447639401272, 47.54683795652607], ""type"": ""Point""}"
26;Cargovelo/Velo mit Anhänger;Spitalstrasse;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;;47.56268153469202, 7.583480554447586;"{""coordinates"": [7.583480554447586, 47.56268153469202], ""type"": ""Point""}"
27;Cargovelo/Velo mit Anhänger;Aeschenvorstadt;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;;47.55200141408591, 7.594093418610354;"{""coordinates"": [7.594093418610354, 47.55200141408591], ""type"": ""Point""}"
38;Velos;Schorenweg;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.573796232977514, 7.61221786954818;"{""coordinates"": [7.61221786954818, 47.573796232977514], ""type"": ""Point""}"
39;Velos;Schorenweg;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.57386593789898, 7.612245447868003;"{""coordinates"": [7.612245447868003, 47.57386593789898], ""type"": ""Point""}"
13;Veloverleih;Kirschgartenstrasse;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;exklusiv;47.55163521117644, 7.5914792398049515;"{""coordinates"": [7.591479239804952, 47.55163521117644], ""type"": ""Point""}"
