politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2018;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Salenstein;4851;Kreuzlingen;2013;Obersalenstein;346;8268;Salenstein;Salenstein;Ermatingen;Ermatingen;Ermatingen
Salenstein;4851;Kreuzlingen;2013;Unterfruthwilen;479;8269;Fruthwilen;Salenstein;Ermatingen;Ermatingen;Ermatingen
Salenstein;4851;Kreuzlingen;2013;Untersalenstein;132;8268;Salenstein;Salenstein;Ermatingen;Ermatingen;Ermatingen
Salmsach;4441;Arbon;2011;Hungerbühl;104;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Unter-Buhreute (Gemeinde Salmsach);x;9322;Egnach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Fehlwies;51;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Hubzelg;x;8580;Amriswil;Salmsach;Romanshorn-Salmsach;Amriswil-Sommeri;Romanshorn
Salmsach;4441;Arbon;2011;Ober-Buhreute;9;8580;Amriswil;Salmsach;Romanshorn-Salmsach;Amriswil-Sommeri;Romanshorn
Salmsach;4441;Arbon;2011;Fehlmoos;x;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Hütten;12;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Salmsach;1233;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Seewiesen;16;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Salmsach;4441;Arbon;2011;Waidhof;x;8599;Salmsach;Salmsach;Romanshorn-Salmsach;Romanshorn-Salmsach;Romanshorn
Schlatt;4546;Frauenfeld;2012;Galgenbuck;37;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Im Bächli;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Riederen;6;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Riethof;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Ziegelei;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Altparadies;44;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Dickihof;19;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Basadingen
Schlatt;4546;Frauenfeld;2012;Held;45;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Mettschlatt;301;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Neuparadies;136;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Otteberg;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Schneckenacker;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Neuhof;7;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Nigelsee;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Oberschlatt;148;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Paradieserfeld;x;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Petribach;44;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Tüfebach;15;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schlatt;4546;Frauenfeld;2012;Unterschlatt;875;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Schlatt;Paradies
Schönholzerswilen;4756;Weinfelden;2015;Buchen;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Freihof;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Habisreuti;20;8577;Schönholzerswilen;Regio Märwil;Affeltrangen;Schönholzerswilen;Wuppenau
Schönholzerswilen;4756;Weinfelden;2015;Immenberg;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Klingen;32;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Laachen;29;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Metzgersbuhwil;36;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Neuhaus;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Rohren;20;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Unterleutenegg;17;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Vordertoos;6;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Wuppenau
Schönholzerswilen;4756;Weinfelden;2015;Waldi;x;8577;Schönholzerswilen;Nollen;Nollen;Bussnang-Leutmerken;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Wiedenhub;22;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Ritzisbuhwil;39;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Schönholzerswilen;250;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Feldhof;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Grobenbach;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Welfensberg
Schönholzerswilen;4756;Weinfelden;2015;Hagenbuch;31;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Hagenwil;39;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Wuppenau
Schönholzerswilen;4756;Weinfelden;2015;Haslen;18;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Häusern (Gemeinde Schönholzerswilen);14;8577;Schönholzerswilen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Lautenbreite;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Leutenegg;41;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Schönholzerswilen;4756;Weinfelden;2015;Nollenberg;x;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Toos;32;8577;Schönholzerswilen;Nollen, Regio Märwil;Affeltrangen, Nollen;Bussnang-Leutmerken, Schönholzerswilen;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Wartenwil;15;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Weiblingen;155;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Wieden;19;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Sirnach;4761;Münchwilen;2014;Breitholz;9;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Busswil;643;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Büfelden;126;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Dietenmoos;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Egg;39;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Erlenhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Gloten;48;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Herrenguet;10;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Hochwacht;112;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Hofen;1369;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Horben;40;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Hueb;105;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Höchli;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Kreuzstrasse;7;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Littenheid;75;9573;Littenheid;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Matthof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Riethof;6;9573;Littenheid;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Roset;6;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Sirnach;3727;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Talhof;x;9573;Littenheid;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Tannenweid;6;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Waldegg;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Weidhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Wiesengrund;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Wiezikon;514;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Alpenglühn;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Büfelderhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Feldhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Haldenhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Möösli;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Rütibach;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Scheuerweid;6;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Sonnenberg;320;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Sonnenhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Steinbruch;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Weierhof;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Breitwies;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Burgerroos;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Kett;240;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Rehhof;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Rosenberg;251;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Sunnhalde (Busswil);x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Weid;7;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sommeri;4446;Arbon;2011;Lerchenhof;x;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Sommeri;4446;Arbon;2011;Obersommeri;213;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Sommeri;4446;Arbon;2011;Alpstein;24;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Sommeri;4446;Arbon;2011;Aspenhof;x;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Sommeri;4446;Arbon;2011;Niedersommeri;328;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Steckborn;4864;Frauenfeld;2012;Dietenhausen;8;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Eichhof;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Eichhölzli;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Gräbberg;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Höfli;11;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Ländli;7;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Weier;115;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Glarisegg;59;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Henkrain;10;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Kapf;7;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Riet;35;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Tal;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Feldbach;63;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Hardhof;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Hohenrain;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Jochental;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Letten;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Scheitingen;65;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Schweizerland;6;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Steckborn;3254;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Walch;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Wolfkehlen;71;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Stettfurt;4606;Frauenfeld;2012;Stettfurt;1119;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Waldhof;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Chöll;16;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Freudenberg;13;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Höchi;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Laubi;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Ruggenbühl;19;9548;Matzingen;Matzingen;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Sonnenhof (Gemeinde Stettfurt);6;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Staudenhof (Gemeinde Stettfurt);x;9548;Matzingen;Matzingen;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Weiherzipfel;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Eichholzbühl;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Sonnenberg (Schloss);x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Wasserfuri;8;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Sulgen;4506;Weinfelden;2015;Hessenreuti;52;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Sulgen;3232;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Süesse;x;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Breitenloo;x;9214;Kradolf;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Ruppertsmoos;x;8583;Donzhausen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Uerenbohl;26;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Bangeten;x;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Bleiken;41;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Donzhausen;288;8583;Donzhausen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Gutbertshausen;18;8583;Götighofen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Götighofen;132;8583;Götighofen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Schulhaus;14;8583;Götighofen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Stuhlen;17;8583;Donzhausen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Tägerwilen;4696;Kreuzlingen;2013;Brunnegg;13;8280;Kreuzlingen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Hertler;161;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Neuhof;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Säge;8;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Tägerwilen;3830;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Castell;14;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Ländli;25;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Nagelshausen;6;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Pfaffenbüel;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Staudenhof;6;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Trompeterschlössli;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Binder, Oberer;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Hochstrasse-Gut;x;8280;Kreuzlingen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Oberstrasse;439;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Schinenberg;66;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Weiherstrasse;49;8280;Kreuzlingen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Ziegelhof;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Thundorf;4611;Frauenfeld;2012;Dietlismühle;x;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Gass;6;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Grund;6;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Hessenbohl;14;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Homberg;6;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Lusthalden;x;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Matishalde;x;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Oberrüti;31;8500;Frauenfeld;Frauenfeld;Frauenfeld;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Rohracker;x;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Spiegelberg;x;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Waldegg;x;8500;Frauenfeld;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Dreibrunnen;x;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Freiberg;8;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Friedberg;8;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Guggenbühl;x;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Heldhof;x;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Kirchberg;50;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Lustdorf;152;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Pfeien;6;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Steinwies;x;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Thundorf;4611;Frauenfeld;2012;Aufhofen;74;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Grubhof;7;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Grüenenstein;x;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Stelze;x;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Thundorf;916;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
